Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
0,0,2,3,0.92837948,0.482758621,1,3,0,0,1,0,2
0,0,0,3,0.403021331,0.827586207,0,1,1,1,1,0,4
1,1,0,1,0.891273025,0.206896552,0,2,1,0,0,0,1
0,1,0,1,0.384337335,0.931034483,0,1,0,0,0,0,4
2,0,3,2,0.737610876,0.137931034,1,1,1,0,0,0,1
1,1,0,1,0.4764364,0.482758621,0,3,1,1,0,0,3
1,0,2,4,0.122671172,0.655172414,0,2,1,0,0,1,4
0,1,0,3,0.928947925,0.931034483,0,2,0,1,0,0,4
1,0,2,1,0.454565666,0.655172414,0,2,0,0,0,0,4
0,1,0,1,0.735278407,0.482758621,1,0,1,0,0,0,3
1,1,1,0,0.367542974,0.310344828,0,3,0,0,0,1,3
0,0,2,3,0.018849693,0.793103448,0,2,0,0,0,1,4
0,1,2,1,0.100593025,0.862068966,0,2,1,1,0,0,4
1,0,2,2,0.49673697,0.965517241,1,4,0,0,0,0,4
2,0,0,2,0.690704547,0.862068966,0,2,0,0,1,0,4
1,0,1,2,0.335067199,0.448275862,0,3,0,0,0,0,4
2,0,0,0,0.696234999,0.862068966,0,2,1,0,0,0,4
2,0,0,1,0.699385746,0.862068966,0,3,1,0,0,0,4
0,1,1,3,0.704692157,0.310344828,1,3,1,0,0,0,1
0,1,0,3,0.493035094,0.551724138,0,1,1,0,0,0,4
1,0,1,2,0.915884875,0.689655172,1,3,0,0,1,0,4
0,1,3,0,0.489705936,0.448275862,0,0,0,0,0,1,4
1,0,0,1,0.450729862,0.034482759,1,4,0,1,1,0,1
2,1,1,2,0.199557109,0.517241379,1,2,0,1,1,0,4
0,1,0,1,0.307955833,0.413793103,0,3,0,0,0,0,4
1,1,0,3,0.042330266,0.896551724,0,2,1,0,0,1,4
1,1,0,2,0.634210621,0.275862069,0,3,1,0,1,0,2
2,0,3,0,0.248768535,0.206896552,0,4,0,0,0,0,2
1,0,2,3,0.304451977,0.517241379,0,3,1,0,0,0,4
1,1,3,4,0.771647644,0.310344828,0,1,1,0,0,0,3
2,1,3,0,0.327544419,0.793103448,1,2,1,0,0,0,4
0,0,0,2,0.242421396,0.724137931,0,2,0,1,0,0,4
2,1,0,1,0.169199184,0.275862069,1,2,0,1,0,0,2
0,0,1,1,0.775696173,0.724137931,0,2,0,0,1,0,4
0,0,0,1,0.129802461,0.75862069,0,2,0,0,0,0,4
0,0,0,2,0.454222438,0.206896552,1,2,0,0,1,0,2
0,1,0,4,0.507459918,0.517241379,0,1,1,0,0,0,4
0,0,1,2,0.688127143,0.275862069,0,2,0,0,0,0,4
0,1,1,0,0.63395852,0.896551724,1,1,0,1,1,0,4
2,0,0,2,0.811599666,0.793103448,1,1,0,1,0,0,4
0,1,0,1,0.044749986,0.965517241,0,3,1,0,0,0,4
0,1,1,3,0.29672858,0.551724138,0,0,0,1,0,1,4
2,1,1,2,0.28040323,0.655172414,0,2,0,0,0,0,4
0,0,0,1,0.146131857,0.206896552,0,2,1,0,1,0,2
0,0,2,1,0.289457761,0.344827586,0,2,0,0,0,0,3
1,1,0,2,0.310068485,0.24137931,0,3,1,0,0,0,2
1,1,0,1,0.522431453,0.206896552,0,2,0,1,0,0,2
0,1,2,2,0.664414484,0.931034483,1,1,0,1,0,0,4
0,0,1,1,0.381485681,0.620689655,1,3,0,0,0,0,4
0,0,0,1,0.720244336,0.655172414,0,4,1,1,0,0,4
1,0,1,2,0.336498855,0.379310345,0,0,1,1,0,1,3
1,0,1,3,0.290564455,0.206896552,0,2,0,0,0,0,3
0,1,2,3,0.541757235,0.24137931,0,2,0,0,0,0,3
0,1,2,1,0.023690733,0.206896552,0,1,0,1,0,0,4
0,0,1,1,0.079827949,0.172413793,0,2,1,1,1,0,2
2,0,0,1,0.41839709,0.827586207,0,3,0,0,0,0,4
2,1,0,2,0.943943652,0.275862069,1,1,0,0,1,0,2
1,0,0,2,0.722288232,0.896551724,1,4,0,0,0,0,4
1,0,0,3,0.088174979,0.413793103,1,2,0,1,0,0,3
1,0,1,3,0.847237923,0.206896552,0,2,1,1,0,0,1
0,0,1,1,0.733089624,0.24137931,0,3,1,0,0,0,2
2,0,0,2,0.611595889,0.724137931,0,0,0,0,0,0,4
0,0,0,3,0.821182956,0.551724138,1,2,0,1,0,0,3
0,1,0,3,0.404521463,0.551724138,0,2,0,0,0,0,4
0,0,0,0,0.221702767,0.517241379,0,2,0,1,0,0,4
0,0,2,1,0.512559045,0.724137931,0,2,1,0,0,1,4
0,1,0,2,0.549419732,0.034482759,0,0,0,0,0,0,2
0,1,1,1,0.538892262,1.0,0,1,0,0,0,0,4
2,1,3,1,0.565670426,0.24137931,0,1,0,0,0,1,3
0,0,0,0,0.949742516,0.551724138,0,4,1,1,0,0,3
2,1,0,2,0.903229819,0.413793103,0,0,0,1,0,0,4
2,0,0,1,0.876670739,0.586206897,0,1,1,1,0,0,4
2,0,1,0,0.802285109,0.793103448,0,4,1,0,0,0,4
1,0,1,1,0.94445964,0.931034483,1,3,1,0,0,0,4
0,1,0,3,0.098554968,0.724137931,0,2,1,0,0,0,4
0,1,1,3,0.265375119,0.931034483,0,0,0,1,0,0,4
0,1,2,2,0.495572099,0.310344828,0,3,0,0,0,0,3
0,1,0,2,0.847454652,0.034482759,1,1,1,1,0,0,1
1,1,0,4,0.505693485,0.034482759,0,3,1,1,0,0,1
1,0,2,1,0.748841678,0.896551724,0,4,1,0,1,1,4
2,0,1,1,0.139066745,0.448275862,0,2,1,1,0,1,4
0,0,2,1,0.252651062,0.517241379,0,1,0,1,0,0,4
0,0,1,1,0.732564345,0.206896552,0,3,0,1,1,0,1
0,1,2,1,0.164870474,0.689655172,0,2,1,0,0,0,4
0,1,0,3,0.351706912,0.689655172,1,2,1,1,0,0,4
1,0,2,2,0.26511782,0.793103448,1,2,0,0,1,0,4
0,1,3,2,0.350210954,0.379310345,1,3,0,0,1,0,2
0,1,1,3,0.709085342,0.931034483,0,2,0,0,0,0,4
2,0,0,0,0.368217114,0.75862069,1,4,0,0,0,0,4
0,0,0,1,0.555848681,0.931034483,0,3,0,1,0,0,4
0,1,0,2,0.099993856,0.448275862,0,1,1,0,0,0,4
2,1,0,2,0.805890131,0.827586207,1,3,0,0,1,0,4
0,0,0,0,0.370260905,0.103448276,0,1,1,0,0,0,2
0,0,1,2,0.649226727,0.862068966,0,3,1,1,1,0,4
0,0,1,2,0.726170511,0.103448276,0,1,1,1,0,0,1
0,1,0,2,0.209849029,0.586206897,0,2,1,0,0,0,4
2,0,1,2,0.885638984,0.068965517,1,3,0,1,0,1,1
0,0,0,1,0.616879681,0.0,0,1,1,0,0,0,1
0,1,0,0,0.429165051,0.551724138,0,3,0,0,0,0,4
0,1,0,2,0.182491881,0.206896552,0,3,1,1,1,0,1
1,1,1,1,0.943331175,1.0,1,2,0,1,0,0,4
0,1,0,3,0.755883227,0.517241379,0,2,1,1,0,1,2
1,1,0,2,0.208210788,1.0,0,4,0,0,1,0,4
0,0,0,1,0.338046068,0.137931034,1,1,0,0,1,1,2
0,0,2,2,0.810552048,0.620689655,0,3,0,0,1,0,4
2,1,0,2,0.69642442,0.206896552,0,3,1,0,0,0,2
2,1,1,1,0.766611633,0.448275862,1,4,0,0,0,0,2
2,1,1,3,0.441655352,0.034482759,0,3,0,0,0,1,1
1,1,2,3,0.717246926,0.068965517,1,2,1,0,0,1,1
0,1,3,2,0.386885089,0.551724138,0,4,0,0,1,0,4
0,0,0,0,0.211452865,0.517241379,1,3,0,0,0,0,4
0,0,0,2,0.633351376,0.24137931,1,3,0,1,0,0,1
0,0,2,2,0.977082914,0.586206897,0,0,0,0,0,0,4
1,0,0,1,0.310905103,0.482758621,0,2,1,1,1,0,4
2,1,1,1,0.461446565,0.206896552,1,3,0,0,1,0,1
0,0,1,3,0.674723212,0.896551724,0,2,1,0,0,0,4
1,1,1,0,0.542075827,0.275862069,0,2,0,0,0,0,3
2,1,3,2,0.844344384,0.172413793,0,1,1,0,0,0,2
1,1,3,2,0.762565402,0.586206897,1,2,1,0,0,0,3
0,0,2,2,0.058311326,0.586206897,1,1,1,1,0,1,4
2,1,0,0,0.999515978,0.827586207,0,1,0,0,0,0,4
1,0,2,3,0.753214413,0.862068966,0,2,0,0,0,0,4
0,0,0,1,0.86484344,0.793103448,1,3,0,0,0,0,4
0,1,0,2,0.651893342,0.448275862,1,2,1,1,0,0,1
0,1,2,2,0.857216495,0.448275862,0,1,0,0,1,0,4
0,1,0,2,0.112459266,0.448275862,1,1,1,1,1,0,4
1,0,0,4,0.348084654,0.827586207,1,2,0,0,1,0,4
2,1,0,2,0.877375455,0.103448276,0,3,0,0,1,0,3
2,0,2,1,0.201834116,0.103448276,1,3,0,0,0,1,2
1,1,1,4,0.078279146,0.482758621,0,1,0,1,0,0,3
2,1,1,2,0.788971953,0.482758621,0,2,1,1,0,0,4
2,0,0,1,0.836393615,0.586206897,0,3,0,0,0,0,4
0,0,2,1,0.162786291,0.448275862,1,1,0,0,0,0,1
1,0,2,3,0.85527512,0.862068966,1,2,0,0,0,0,2
0,0,0,1,0.687504311,0.0,0,2,1,0,0,0,2
0,0,0,2,0.520627603,0.310344828,0,1,0,0,0,1,4
1,0,0,2,0.831151634,0.965517241,0,0,0,1,0,0,4
0,1,3,1,0.419678266,0.655172414,1,2,1,1,0,0,3
0,1,1,2,0.194164054,0.310344828,1,0,0,0,0,0,3
0,0,3,0,0.285127212,0.310344828,0,1,0,1,0,0,1
1,1,0,2,0.50569179,0.896551724,0,2,0,1,0,0,4
0,0,2,2,0.531888642,0.793103448,0,0,1,0,0,0,3
0,1,2,2,0.806453911,0.034482759,0,2,1,0,0,0,1
0,1,1,2,0.792209454,0.965517241,0,1,1,1,0,0,2
0,0,3,3,0.58198192,0.931034483,1,2,1,0,0,0,4
0,0,0,2,0.781630067,0.896551724,0,3,1,0,0,0,1
0,0,0,0,0.191941004,0.24137931,0,3,0,1,1,0,4
1,1,1,1,0.050069186,0.0,0,2,0,0,0,0,3
2,0,2,2,0.874585131,0.0,0,0,0,1,0,0,4
0,1,1,3,0.075588452,0.103448276,0,3,0,0,0,0,1
0,0,0,3,0.246919097,0.206896552,0,1,1,0,0,0,4
0,1,1,3,0.696065294,0.275862069,0,0,1,0,1,0,3
0,1,0,1,0.409865689,0.517241379,1,3,0,0,0,0,2
1,0,0,2,0.877268359,0.137931034,0,4,0,0,0,0,3
1,1,1,2,0.298269419,0.034482759,1,2,1,0,0,0,1
0,1,2,1,0.011832104,0.931034483,0,0,0,1,0,0,3
0,0,0,0,0.300948341,0.75862069,0,3,0,0,0,0,1
1,1,0,3,0.578686628,0.344827586,0,0,1,0,0,0,4
2,0,0,1,0.376317609,0.586206897,1,3,0,0,0,0,1
0,0,0,1,0.535434676,0.827586207,0,2,1,0,0,1,4
0,0,2,0,0.877552834,0.827586207,0,2,1,0,0,0,1
0,0,3,3,0.91348102,0.620689655,1,2,0,0,0,1,3
1,1,0,2,0.2662269,0.413793103,0,4,0,1,0,0,1
0,1,2,2,0.462618792,0.793103448,1,3,1,0,0,0,4
1,1,2,3,0.549722339,0.344827586,0,2,0,1,1,0,1
0,0,2,1,0.950150524,0.655172414,0,3,0,0,0,0,1
0,1,0,2,0.999712289,0.620689655,0,2,1,0,0,0,1
0,1,3,0,0.235624949,0.551724138,1,3,0,0,0,0,1
0,0,0,1,0.727762608,0.137931034,0,3,0,1,0,0,1
2,0,0,3,0.378412701,0.413793103,0,0,0,0,0,0,3
1,1,0,2,0.008064629,1.0,0,2,0,0,0,0,1
2,0,0,1,0.00921027,0.896551724,0,4,0,0,0,0,1
1,0,0,1,0.461042516,0.655172414,1,4,0,1,1,1,1
0,0,0,2,0.48884334,0.0,0,0,0,1,0,0,2
0,0,0,0,0.022542752,0.310344828,0,1,0,0,0,0,4
2,1,2,1,0.687664116,0.24137931,0,4,1,0,0,1,3
0,0,2,1,0.294288442,0.793103448,0,2,1,1,0,0,2
1,0,0,1,0.560483781,0.965517241,0,2,0,1,0,0,2
0,0,2,3,0.301212076,0.24137931,0,1,0,0,0,0,1
0,0,2,1,0.167273539,0.620689655,1,3,1,1,0,0,1
2,0,2,1,0.407588876,0.172413793,1,1,1,0,0,1,3
0,0,0,2,0.232487463,0.379310345,0,1,1,0,0,0,3
0,0,1,3,0.535362815,0.931034483,1,1,1,0,0,0,4
0,0,3,1,0.199004185,0.206896552,0,4,0,0,0,0,1
1,1,1,0,0.508937475,0.517241379,0,3,0,0,1,0,3
0,0,0,1,0.157506525,0.275862069,0,3,1,0,1,0,3
2,1,1,2,0.671693072,0.689655172,0,2,1,0,0,0,1
1,0,1,2,0.754751408,0.827586207,0,4,0,0,1,0,4
1,0,1,3,0.110468239,0.724137931,1,3,0,0,0,0,1
2,0,0,4,0.468287238,0.310344828,1,3,0,0,0,0,4
0,0,0,2,0.070900276,0.310344828,0,4,0,1,0,0,1
0,1,2,2,0.598817137,0.310344828,0,2,0,0,0,0,1
1,0,2,2,0.264655329,0.655172414,1,3,1,0,0,0,1
0,0,0,0,0.528178045,0.965517241,0,4,1,0,0,0,1
0,1,3,4,0.518002916,0.517241379,0,3,1,1,0,1,4
2,1,0,1,0.925363955,0.0,0,2,1,0,0,0,1
0,0,1,1,0.549661477,0.551724138,0,0,0,0,0,0,4
0,1,2,2,0.583615718,1.0,0,3,1,1,1,0,4
1,1,2,1,0.402061917,0.862068966,1,2,1,0,1,0,2
2,1,3,2,0.950117632,0.689655172,1,1,0,0,1,0,3
0,0,0,2,0.778026356,0.965517241,0,3,1,0,1,0,4
0,0,2,2,0.285680461,0.448275862,1,2,0,1,0,0,2
1,0,0,3,0.845127072,0.620689655,0,2,1,0,0,0,1
1,1,2,1,0.432840489,0.689655172,0,3,0,1,0,0,2
0,0,2,2,0.829566765,0.689655172,1,2,0,0,1,0,4
2,1,1,2,0.823781047,0.551724138,0,0,0,1,0,1,1
2,0,0,2,0.189034395,0.448275862,0,2,0,0,0,0,2
1,0,2,2,0.701894168,0.24137931,0,0,0,0,0,0,4
0,1,0,1,0.29092416,0.689655172,1,1,0,0,0,0,1
2,0,0,2,0.297781734,0.689655172,1,0,0,0,0,0,1
1,1,2,1,0.296635826,0.275862069,1,1,0,0,0,0,3
0,1,0,3,0.726349362,0.24137931,0,2,0,1,0,1,4
2,0,2,1,0.230037327,0.413793103,1,2,1,0,0,0,3
0,1,0,2,0.000853989,0.551724138,0,4,1,0,1,0,1
0,0,0,0,0.716006093,0.620689655,1,2,1,0,0,0,1
0,0,2,1,0.171328624,0.931034483,0,3,1,0,0,0,2
0,1,1,2,0.104549605,0.206896552,0,2,0,1,1,0,3
2,0,0,3,0.237736245,0.551724138,0,3,0,0,0,0,1
2,1,2,2,0.38028431,0.0,1,3,0,0,0,0,4
0,0,1,3,0.476400469,0.137931034,1,2,1,0,0,0,3
2,0,1,2,0.044568384,0.827586207,0,1,1,0,0,0,1
0,0,0,2,0.971636067,0.172413793,0,2,0,0,0,1,2
0,0,2,1,0.716833242,0.862068966,1,3,0,0,0,0,4
0,0,2,3,0.323512672,0.034482759,0,2,1,1,0,0,4
0,1,2,1,0.319010695,0.896551724,1,3,0,1,0,0,2
2,1,0,3,0.449005238,0.827586207,1,1,0,1,0,0,1
0,1,2,3,0.62691177,0.517241379,0,0,1,1,0,0,1
2,1,1,3,0.146488427,0.724137931,0,2,0,0,0,0,2
0,1,1,2,0.189094091,0.137931034,0,3,1,0,0,1,1
0,1,0,2,0.86036957,0.137931034,0,2,0,1,0,0,3
1,0,2,2,0.256496588,0.379310345,0,3,1,1,0,0,4
0,0,2,1,0.380579124,0.068965517,1,1,1,0,1,0,1
1,1,0,2,0.872220444,1.0,0,2,0,0,0,0,1
2,1,0,0,0.663857195,0.517241379,0,3,1,0,0,0,1
2,0,2,2,0.342051771,0.172413793,0,3,1,0,0,0,3
0,0,0,1,0.684432534,0.482758621,0,1,1,0,0,0,1
2,0,3,1,0.019652953,0.482758621,1,2,0,1,1,1,1
1,1,1,1,0.736435355,0.965517241,0,3,0,0,0,0,1
0,1,1,2,0.487522952,0.517241379,0,0,0,0,0,0,3
0,1,0,2,0.814063969,0.655172414,1,3,1,0,1,0,2
0,0,0,0,0.95568207,0.413793103,0,2,1,0,0,1,3
0,0,3,2,0.926799807,0.379310345,0,1,0,0,0,0,1
2,1,0,1,0.910257308,0.310344828,0,3,0,1,0,0,1
1,1,2,2,0.51270578,0.448275862,1,1,1,1,0,1,4
2,0,0,2,0.360503191,0.034482759,0,4,0,1,0,0,1
2,0,0,2,0.46551697,0.965517241,1,3,0,0,0,0,1
2,0,0,2,0.690636114,0.068965517,1,3,0,0,0,0,2
0,0,1,1,0.884960998,0.275862069,0,0,0,1,0,0,2
1,1,3,2,0.207171335,0.344827586,0,4,1,0,0,0,3
1,0,0,2,0.919195685,0.344827586,0,3,0,1,0,1,1
2,0,0,2,0.816064351,0.827586207,0,1,0,1,0,1,1
0,0,0,2,0.979928271,0.724137931,1,2,1,0,0,0,4
0,1,1,0,0.881210688,0.310344828,0,1,0,0,0,0,4
1,1,0,2,0.280206215,0.862068966,0,4,0,0,0,0,4
0,0,2,2,0.106024814,0.448275862,1,3,1,0,0,0,1
0,0,1,1,0.112317199,0.275862069,0,4,1,0,0,0,3
0,0,1,0,0.291505177,0.655172414,0,3,0,1,0,0,3
0,1,0,0,0.614836808,0.896551724,0,2,0,1,0,0,3
2,1,3,3,0.805191962,0.689655172,0,1,0,0,1,0,3
1,1,0,2,0.90023106,0.310344828,1,1,1,0,0,1,2
1,0,0,1,0.624417468,0.724137931,0,1,0,0,0,0,1
0,1,1,1,0.005584898,0.965517241,0,2,0,0,0,0,1
2,0,1,2,0.18647805,0.275862069,0,4,0,0,0,1,1
1,0,0,3,0.099787946,0.965517241,0,4,1,0,0,1,3
0,0,0,0,0.36368921,0.137931034,0,1,0,0,0,0,2
1,1,2,1,0.501874382,0.24137931,0,3,0,0,1,0,2
0,0,0,3,0.043394174,0.344827586,1,2,0,0,0,0,1
0,1,2,0,0.348825645,0.0,1,2,0,0,0,0,1
0,1,1,1,0.179332744,0.689655172,0,3,1,0,0,0,3
1,0,0,4,0.647761051,0.310344828,0,2,1,0,1,1,2
1,0,0,2,0.464753138,0.0,0,4,1,0,1,1,3
1,1,0,1,0.495834101,0.862068966,0,3,1,1,0,0,3
0,0,2,0,0.428130509,1.0,0,3,0,1,0,0,3
0,1,1,0,0.957065717,0.724137931,0,1,1,0,0,0,4
2,0,0,1,0.214929064,0.206896552,0,1,0,0,0,0,3
1,1,1,3,0.51720525,0.931034483,0,2,0,0,0,0,3
0,1,3,2,0.736810494,0.448275862,1,3,1,0,0,1,1
0,1,0,2,0.557431589,0.137931034,0,4,1,1,0,0,1
1,1,3,3,0.930035858,0.551724138,1,2,1,0,0,0,4
1,0,0,2,0.378349923,0.724137931,0,3,1,0,0,0,4
0,0,0,1,0.464155889,0.862068966,0,2,1,0,0,0,3
2,1,0,2,0.088571179,0.689655172,1,1,0,1,0,1,2
0,1,0,3,0.609646236,0.172413793,0,3,1,1,0,0,2
0,0,0,3,0.288490365,0.517241379,1,3,1,0,0,0,1
0,0,0,0,0.160440419,0.344827586,0,1,1,1,0,1,2
0,0,3,2,0.545104315,0.310344828,0,2,1,0,0,0,2
2,0,2,2,0.532869238,0.482758621,0,2,0,0,0,0,1
1,0,2,3,0.075905964,0.206896552,0,1,1,0,0,0,1
0,0,0,1,0.698965127,0.75862069,1,4,0,0,1,0,1
2,1,0,2,0.624436296,0.034482759,1,2,1,0,1,0,1
0,0,0,3,0.18918166,0.379310345,1,1,0,1,0,0,2
0,0,2,2,0.469921565,0.620689655,0,1,0,1,0,0,2
1,1,3,2,0.721098002,0.379310345,0,4,0,0,0,0,1
0,0,0,0,0.529991411,0.517241379,0,3,0,0,0,1,2
0,0,0,1,0.395890782,0.172413793,0,3,0,0,0,0,1
0,0,1,1,0.322656081,0.068965517,1,0,0,0,0,1,2
2,0,0,3,0.611042594,0.034482759,0,3,0,1,0,0,3
1,0,0,1,0.940135266,0.655172414,0,2,0,0,1,0,1
0,1,1,2,0.672464088,0.137931034,0,3,0,0,1,0,4
2,0,2,2,0.074778932,0.344827586,1,4,0,0,1,0,3
2,1,0,1,0.461161619,0.862068966,1,1,1,0,0,0,2
2,1,0,2,0.891795199,0.827586207,0,2,0,0,1,0,4
0,0,3,2,0.094518118,0.068965517,0,0,0,1,0,0,3
1,1,0,3,0.989959485,0.068965517,0,2,0,1,0,1,1
2,0,0,2,0.950107411,0.724137931,0,1,0,0,0,0,4
0,1,0,2,0.078311565,0.137931034,1,4,1,1,0,0,4
1,1,0,1,0.934433342,0.724137931,0,2,0,1,1,0,1
0,0,0,3,0.363497104,0.75862069,0,3,0,0,0,0,3
1,0,2,1,0.845627228,0.344827586,0,3,0,0,0,1,4
0,0,0,2,0.418811359,0.068965517,0,4,1,0,0,0,1
0,0,0,1,0.441308965,0.413793103,1,2,1,0,1,0,3
2,0,1,3,0.634919232,0.689655172,0,2,0,0,0,0,2
0,1,1,2,0.775314752,0.24137931,0,0,0,0,0,0,1
1,1,2,2,0.033775102,0.655172414,1,0,0,0,0,0,2
2,1,2,1,0.593784909,0.310344828,0,3,1,0,0,0,2
2,1,0,2,0.186894746,0.034482759,1,0,0,0,0,0,1
1,1,2,2,0.346294281,0.103448276,0,2,0,0,0,0,2
0,1,0,2,0.34831575,0.586206897,0,0,0,0,0,0,2
0,1,3,1,0.469546613,0.620689655,0,3,0,0,1,0,1
0,0,0,4,0.334467596,0.103448276,0,2,0,0,1,1,1
0,0,3,3,0.107431637,0.655172414,0,1,0,0,0,1,3
2,1,2,1,0.145743243,0.862068966,0,1,0,1,0,1,4
2,1,0,3,0.033423533,0.275862069,0,2,0,0,0,1,3
2,0,1,2,0.470736724,0.517241379,0,3,0,0,0,0,1
2,0,3,2,0.955491894,0.862068966,0,2,0,0,0,0,1
0,0,2,1,0.115755299,0.172413793,1,3,1,0,0,0,1
2,0,0,2,0.947299286,0.827586207,0,1,1,0,1,1,1
1,1,2,2,0.734151587,0.103448276,0,0,1,0,0,0,1
2,0,0,2,0.638178686,0.275862069,1,0,1,1,0,0,2
0,1,0,2,0.64596658,0.896551724,0,2,0,0,1,1,3
2,1,0,2,0.82762504,0.413793103,0,3,0,0,0,0,1
0,1,0,2,0.106989875,0.275862069,0,1,1,1,0,0,1
0,0,2,0,0.505281624,0.172413793,0,3,0,0,0,0,1
0,0,0,3,0.69783952,0.689655172,0,2,0,0,0,0,3
0,1,2,2,0.587442076,0.620689655,1,4,0,0,0,0,3
0,1,0,1,0.833683419,0.448275862,1,3,0,1,0,0,4
0,1,0,1,0.072301894,0.689655172,0,3,1,1,0,0,1
0,0,0,2,0.691442076,0.482758621,0,2,0,0,0,0,4
2,1,0,3,0.534588679,0.068965517,0,4,1,0,0,0,1
1,0,0,1,0.379543802,0.137931034,1,4,0,1,0,0,4
0,1,0,2,0.340613223,0.689655172,0,2,0,0,0,1,2
0,1,1,0,0.621493359,0.586206897,0,2,0,1,1,0,1
0,1,0,2,0.891966639,0.448275862,0,2,0,0,0,1,1
